Depth,6X,6fff,10X,10fff,15X
2.101010101010101,0.9876146344793214,0.9956266459979333,0.9989655828329986,0.9962152677609863,0.9773267928948811
2.1414141414141414,0.9860656700590699,0.9951974364103078,0.9990232916850802,0.9967758680444474,0.9810088477918607
2.181818181818182,0.9844305859157347,0.9942228916769229,0.9990810005371616,0.9973364683279085,0.9846909026888402
2.2222222222222223,0.9827955017723997,0.9929615410520645,0.9991387093892432,0.9978970686113694,0.9870471087304128
2.262626262626263,0.9811604176290647,0.991700190427206,0.9991964182413247,0.9984576688948305,0.9884169619829879
2.303030303030303,0.9795770785869798,0.9904388398023477,0.9992541270934062,0.9985855728429988,0.9897868152355631
2.3434343434343434,0.9780677701469783,0.9891774891774893,0.9990152076432136,0.9985855728429988,0.9911566684881382
2.383838383838384,0.9765584617069768,0.9877133546688003,0.9981743072266414,0.9985855728429988,0.9925265217407134
2.4242424242424243,0.9750491532669753,0.9861191476290487,0.9973334068100691,0.9985855728429988,0.9938963749932885
2.464646464646465,0.9735398448269738,0.9845249405892972,0.9964925063934967,0.9985855728429988,0.9952662282458637
2.505050505050505,0.9720305363869723,0.9829307335495456,0.9956516059769245,0.9985855728429988,0.9966360814984389
2.545454545454546,0.9705212279469708,0.9813365265097941,0.9948107055603522,0.9985855728429988,0.9980059347510141
2.585858585858586,0.9690119195069694,0.9797423194700425,0.9939698051437799,0.9985855728429988,0.9993757880035892
2.6262626262626263,0.9675026110669679,0.9779415441544157,0.9931289047272076,0.9985855728429988,0.9992301792335102
2.666666666666667,0.9659823125169664,0.9761020744931639,0.9920818272303423,0.9985855728429988,0.9989889028209543
2.707070707070707,0.9641985843606009,0.9742626048319121,0.9909699700128746,0.9985855728429988,0.9987476264083984
2.747474747474748,0.9624148562042354,0.9724231351706603,0.9898581127954067,0.9985855728429988,0.9985063499958425
2.787878787878788,0.96063112804787,0.9705836655094084,0.9887462555779389,0.9985855728429988,0.9982650735832866
2.8282828282828287,0.9588656144526019,0.9687666045516119,0.9876343983604712,0.9977673504333455,0.9980237971707308
2.868686868686869,0.9573239636888861,0.9672249537878961,0.9865225411430034,0.9967395832602446,0.9977825207581749
2.909090909090909,0.9557823129251702,0.9656833030241803,0.9854106839255357,0.9957118160871435,0.997541244345619
2.94949494949495,0.9542406621614544,0.9641416522604644,0.9842988267080679,0.9946840489140425,0.9972999679330631
2.98989898989899,0.9526990113977386,0.9626000014967486,0.9831869694906001,0.9936562817409416,0.9970586915205072
3.0303030303030307,0.9511495105554514,0.9610583507330328,0.9820751122731324,0.9926285145678405,0.9968174151079513
3.070707070707071,0.9493383404274495,0.959516699969317,0.9809632550556646,0.9916007473947396,0.9965761386953954
3.111111111111111,0.9475271702994477,0.9579750492056012,0.97961774199398,0.9905158217884601,0.9963348622828395
3.151515151515152,0.9457160001714459,0.9564333984418854,0.9782593643979786,0.9892361907172892,0.9960935858702836
3.191919191919192,0.9439048300434439,0.9548917476781695,0.9769009868019772,0.9879565596461184,0.9958523094577277
3.2323232323232327,0.9421030847685022,0.9533500969144536,0.9755426092059758,0.9866769285749475,0.9956110330451718
3.272727272727273,0.9403193566154882,0.9511808323689515,0.9741842316099745,0.9853972975037766,0.9953697566326158
3.3131313131313136,0.9385356284624741,0.9490007201778381,0.972825854013973,0.9841176664326057,0.99512848022006
3.353535353535354,0.93675190030946,0.9468206079867248,0.9714674764179717,0.9828380353614349,0.9948872038075041
3.393939393939394,0.9350149300763747,0.944801623019445,0.9701090988219703,0.981558404290264,0.9946459273949482
3.4343434343434347,0.9333546907912429,0.942839522047443,0.968750721225969,0.9802787732190931,0.9944046509823923
3.474747474747475,0.9316944515061111,0.9408774210754411,0.9673270898518425,0.9789527339830759,0.9941633745698364
3.5151515151515156,0.9300342122209794,0.9389153201034391,0.965855514122841,0.977623568808494,0.9939220981572805
3.555555555555556,0.9283739729358476,0.9369619501632706,0.9643839383938396,0.976294403633912,0.9936808217447246
3.5959595959595965,0.9266178602046575,0.9351633576056021,0.9629123626648382,0.97496523845933,0.9934395453321687
3.6363636363636367,0.9248192676453539,0.9333647650479336,0.9614407869358367,0.9736360732847481,0.9931982689196128
3.676767676767677,0.9230206750860505,0.9315661724902653,0.9599692112068352,0.9723069081101661,0.9920513917376063
3.7171717171717176,0.921222082526747,0.9297675799325968,0.9584976354778337,0.9709777429355841,0.9906384931798304
3.757575757575758,0.9200848656294203,0.9280880468999284,0.9569611246838973,0.9696485777610022,0.9892255946220547
3.7979797979797985,0.9200848656294203,0.9264529627565934,0.9553129598674155,0.9683194125864202,0.9878126960642789
3.8383838383838387,0.9200848656294203,0.9248178786132585,0.9536647950509338,0.9669902474118383,0.9863997975065032
3.878787878787879,0.9200848656294203,0.9231827944699235,0.9520166302344523,0.9656610822372563,0.9849868989487274
3.9191919191919196,0.9200848656294203,0.9215983869449218,0.9503684654179705,0.9641340551288692,0.9835740003909517
3.95959595959596,0.9200848656294203,0.9200890785049203,0.9487203006014889,0.9625456876753439,0.9821611018331758
4.0,0.9200848656294203,0.9185797700649189,0.9470721357850073,0.9609573202218185,0.9807482032754001
