0.061246801391227734, 19.462698667265684
0.19650218571221245, 23.514575982702993
0.2858833829702192, 28.51898771088007
0.3737765184645667, 33.516478715362865
0.48602252594336903, 39.31713791699471
0.5689226896414041, 44.20535433683139
0.6811815389713587, 49.59975491598996
0.8328095650800975, 63.22112676005635
0.9104526849510322, 67.78498846038786
0.7890641194850616, 55.91258814306504
0.9806019379676485, 71.41776131884575
1.063035647340044, 76.38611243408958
1.2011262611443598, 81.26987692640364
1.3449068885691204, 85.54283696261426
1.5108937120992962, 90.05602300794544
1.7825415635050987, 94.83044816030396
2.199053978720123, 98.6261615660897
2.5882577467552252, 99.94571288379426
3.6455375312569416, 99.31434861694997
4.258013496314852, 97.17256675788592
4.87050950945617, 94.93365193469197
5.482998505768293, 92.72873364894348
6.095478480442885, 90.56752519705344
6.708001558496811, 88.19748087228413
7.277213425417457, 86.00227588294864
7.92189296099437, 83.58755039467958
8.545549742171012, 81.18933751031261
9.158052772141517, 78.91642614967321
9.770571439617093, 76.56775107701247
10.383094918632686, 74.19576409296059
11.051306560383587, 71.58774400607305
11.682331234970519, 69.43516959543899
12.2484299463964, 67.34691879216209
12.888755506044888, 65.06040881654448
13.501228463890286, 62.93319690209991
14.113700419331508, 60.810841635861806
14.794207439260582, 58.53685102006541
15.433221464430105, 56.61421192062994
16.05679233956932, 54.632213787559564
16.674788243673405, 52.7036387847606
17.342837195227403, 50.88385270178712
17.92429075601399, 49.28277767637944
18.550826642449387, 47.9115839994125
18.98497144726546, 47.15030439304449
